ZIP,COUNTY,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE,TOM_MALE,TOM_FEMALE,AGE_1,AGE_2,AGE_3,AGE_4,AGE_5,AGE_6,AGE_7,AGE_8,AGE_9,AGE_10,AGE_11,AGE_12,AGE_13,AGE_14,AGE_15,AGE_16,AGE_17,AGE_18,STATUS_CHARGED_OFF,STATUS_CURRENT,STATUS_DEFAULT,STATUS_FULLY_PAID,STATUS_IN_GRACE_PERIOD,STATUS_LATE_1,STATUS_LATE_2,ACCEPTED_COUNT,REJECT_COUNT
740,40035,0.33439060602,0.329059252261,0.0224726683763,0.00971791064921,0.106222162235,0.0994061276825,0.00256444864354,0.0034417600216,0.000607369415576,0.00107976784991,0.0197057632609,0.0158590902956,0.0476447563774,0.0433931704683,0.0543258199487,0.0622891078418,0.0636388176542,0.0617492239169,0.0593872317452,0.0599271156701,0.0573626670266,0.0585099203671,0.0568902685923,0.0640437305979,0.0763935753813,0.0698474827912,0.0603995141045,0.0578350654609,0.0550006748549,0.0346200566878,0.0257794574167,0.022000269942,120,407,0,250,8,4,15,804,5340
741,40037,0.395756926028,0.402612424533,0.0131890763415,0.0112706652373,0.0517547819218,0.0523049145179,0.00229927213226,0.00246854370028,0.000564238560063,0.000465496812052,0.0198894092422,0.0190994752581,0.0329656378717,0.0343480223438,0.0619957117869,0.0657478982114,0.0691897534277,0.0659171697794,0.0583563730745,0.0568047170344,0.0593578965186,0.0587936579586,0.0600490887547,0.062743327879,0.0728855159962,0.0705157140439,0.0651272357953,0.0567623991424,0.044447892569,0.0306381538114,0.0200445748462,0.0206229193703,81,266,0,142,10,3,13,515,3602
743,40001,0.223368478458,0.220278131249,0.00322668605708,0.00245409925468,0.221868751136,0.220459916379,0.00322668605708,0.00268133066715,4.54462824941e-05,4.54462824941e-05,0.0351299763679,0.0303126704236,0.0523086711507,0.050036357026,0.0680330848937,0.0752135975277,0.0763497545901,0.0707598618433,0.0628976549718,0.0565806217051,0.0600345391747,0.0601254317397,0.0638520269042,0.0625795309944,0.0704871841483,0.0671241592438,0.057307762225,0.0531267042356,0.0374477367751,0.0272677694965,0.0176786038902,0.0131339756408,10,76,0,32,1,1,2,122,993
744,40021,0.261811876896,0.271244865523,0.00904080748034,0.00644002724627,0.171135467624,0.179288707247,0.0035709125436,0.0038392470122,0.00035089892047,0.000227052242657,0.037092080005,0.0298676904659,0.0456994241129,0.0473507131505,0.0603752554338,0.0645654013664,0.0627283423122,0.0804590583524,0.113794455797,0.0577951163127,0.0611596177266,0.0568456251161,0.0534604825892,0.0537081759448,0.0606229487894,0.0628109067641,0.0572997296014,0.0534811237022,0.0393832435445,0.0272669102318,0.0183705905422,0.015873015873,26,104,0,56,2,2,1,191,1875
745,40005,0.380555354165,0.36134271007,0.0282027115203,0.0117450880882,0.075763068223,0.0676430073226,0.0026825201189,0.00246501848764,0.000435003262524,0.00036250271877,0.0200826506199,0.0148626114696,0.034800261002,0.0340027550207,0.0609729572972,0.0647429855724,0.0629304719785,0.0597404480534,0.063075473066,0.0622779670848,0.0641629812224,0.0587979409846,0.0611904589284,0.0572754295657,0.0694555209164,0.071630537229,0.0630029725223,0.0605379540347,0.0463278474589,0.0335677517581,0.02240266802,0.0179076343073,8,35,0,22,2,0,2,69,686
746,40047,0.425521873869,0.430477119351,0.0195535559785,0.0152590098948,0.0150859695764,0.0162657899291,0.00766096682345,0.00726769337256,0.0117824725888,0.0111532350674,0.0618068555428,0.0577168116535,0.0195220941025,0.0204502194466,0.0742972203432,0.0769714798093,0.0688071229687,0.0616652771005,0.0682565401375,0.0713712658686,0.0730702071765,0.0609259230128,0.0515345530054,0.05269864242,0.0642451509384,0.0654407022291,0.0581100851044,0.0455253346757,0.035127184634,0.0274032940584,0.0213311519766,0.0232188645409,10,24,0,16,2,0,3,55,453
747,40005,0.380555354165,0.36134271007,0.0282027115203,0.0117450880882,0.075763068223,0.0676430073226,0.0026825201189,0.00246501848764,0.000435003262524,0.00036250271877,0.0200826506199,0.0148626114696,0.034800261002,0.0340027550207,0.0609729572972,0.0647429855724,0.0629304719785,0.0597404480534,0.063075473066,0.0622779670848,0.0641629812224,0.0587979409846,0.0611904589284,0.0572754295657,0.0694555209164,0.071630537229,0.0630029725223,0.0605379540347,0.0463278474589,0.0335677517581,0.02240266802,0.0179076343073,6,28,0,12,2,1,1,50,745
748,40027,0.394840011951,0.400261606512,0.0271189034388,0.0233624088203,0.0258764546852,0.0253991503254,0.0226227692397,0.0235372989674,0.000644907417528,0.000757857304214,0.0419007644157,0.0399077454474,0.027115259894,0.0284633714448,0.0573493940785,0.0628110676315,0.0637838940749,0.0734975843298,0.111893258714,0.0742517980893,0.0756399886321,0.066050178898,0.0609892952656,0.0567190608399,0.0615431140648,0.0603844668401,0.0518767898913,0.0436751707001,0.0305292613077,0.0210341837367,0.0137252330047,0.0142462599013,24,78,0,58,1,2,2,165,1585
749,40001,0.223368478458,0.220278131249,0.00322668605708,0.00245409925468,0.221868751136,0.220459916379,0.00322668605708,0.00268133066715,4.54462824941e-05,4.54462824941e-05,0.0351299763679,0.0303126704236,0.0523086711507,0.050036357026,0.0680330848937,0.0752135975277,0.0763497545901,0.0707598618433,0.0628976549718,0.0565806217051,0.0600345391747,0.0601254317397,0.0638520269042,0.0625795309944,0.0704871841483,0.0671241592438,0.057307762225,0.0531267042356,0.0374477367751,0.0272677694965,0.0176786038902,0.0131339756408,16,49,0,20,2,1,3,91,929
750,48085,0.36202190724,0.371008623528,0.0460570577174,0.0518461876741,0.00355968043828,0.00344591068856,0.0661888337179,0.0692267048233,0.000427730501342,0.000482427496398,0.0762727717265,0.0755770259493,0.0126284422186,0.0131064939554,0.0641716085402,0.0755846835287,0.0817927924676,0.0718882606027,0.0566212353426,0.0574548175472,0.0693317230538,0.0777769390905,0.0847518999001,0.0789135426478,0.0740575434267,0.060002603577,0.0468982975013,0.0383972905297,0.0260532726853,0.0163948772982,0.0100926895278,0.00981592273284,467,2232,0,1555,45,20,85,4404,22967
751,48085,0.36202190724,0.371008623528,0.0460570577174,0.0518461876741,0.00355968043828,0.00344591068856,0.0661888337179,0.0692267048233,0.000427730501342,0.000482427496398,0.0762727717265,0.0755770259493,0.0126284422186,0.0131064939554,0.0641716085402,0.0755846835287,0.0817927924676,0.0718882606027,0.0566212353426,0.0574548175472,0.0693317230538,0.0777769390905,0.0847518999001,0.0789135426478,0.0740575434267,0.060002603577,0.0468982975013,0.0383972905297,0.0260532726853,0.0163948772982,0.0100926895278,0.00981592273284,140,573,0,357,8,8,17,1103,8738
752,48085,0.36202190724,0.371008623528,0.0460570577174,0.0518461876741,0.00355968043828,0.00344591068856,0.0661888337179,0.0692267048233,0.000427730501342,0.000482427496398,0.0762727717265,0.0755770259493,0.0126284422186,0.0131064939554,0.0641716085402,0.0755846835287,0.0817927924676,0.0718882606027,0.0566212353426,0.0574548175472,0.0693317230538,0.0777769390905,0.0847518999001,0.0789135426478,0.0740575434267,0.060002603577,0.0468982975013,0.0383972905297,0.0260532726853,0.0163948772982,0.0100926895278,0.00981592273284,154,853,0,555,17,11,29,1619,11172
753,48085,0.36202190724,0.371008623528,0.0460570577174,0.0518461876741,0.00355968043828,0.00344591068856,0.0661888337179,0.0692267048233,0.000427730501342,0.000482427496398,0.0762727717265,0.0755770259493,0.0126284422186,0.0131064939554,0.0641716085402,0.0755846835287,0.0817927924676,0.0718882606027,0.0566212353426,0.0574548175472,0.0693317230538,0.0777769390905,0.0847518999001,0.0789135426478,0.0740575434267,0.060002603577,0.0468982975013,0.0383972905297,0.0260532726853,0.0163948772982,0.0100926895278,0.00981592273284,2,9,0,4,0,0,1,16,78
754,48063,0.382116385428,0.405614256426,0.0782999526889,0.0909951111812,0.00622930137202,0.00370604005677,0.00449455921779,0.00449455921779,0.000551963412711,0.00102507490932,0.118277874152,0.118672133733,0.0121431950796,0.0103296010093,0.0712821321558,0.0728591704778,0.074515060716,0.0699416495821,0.0614256426431,0.0576407506702,0.0563002680965,0.058981233244,0.0521211165431,0.0577984545024,0.0640277558745,0.0625295694685,0.0660779056931,0.058981233244,0.0407664406245,0.0354045103296,0.0198706828576,0.0194764232771,24,226,0,136,3,0,3,392,3226
755,48037,0.356401717547,0.350266091296,0.124243754618,0.123462077975,0.00525757851567,0.00471147565559,0.00550386019767,0.00653181852252,0.000578226557732,0.000417608069473,0.0461510456264,0.0286329225069,0.0120035550225,0.0106222360235,0.0647078349699,0.0652432299307,0.0665817173329,0.0635942134513,0.0660891539689,0.067673923053,0.0656287143025,0.0663675593485,0.0640653610168,0.062298557646,0.0669457859063,0.0652003983339,0.0579083189669,0.051997558599,0.0384734818876,0.0273479746009,0.0188887342192,0.0209874824658,19,56,0,33,2,0,3,113,1347
756,48063,0.382116385428,0.405614256426,0.0782999526889,0.0909951111812,0.00622930137202,0.00370604005677,0.00449455921779,0.00449455921779,0.000551963412711,0.00102507490932,0.118277874152,0.118672133733,0.0121431950796,0.0103296010093,0.0712821321558,0.0728591704778,0.074515060716,0.0699416495821,0.0614256426431,0.0576407506702,0.0563002680965,0.058981233244,0.0521211165431,0.0577984545024,0.0640277558745,0.0625295694685,0.0660779056931,0.058981233244,0.0407664406245,0.0354045103296,0.0198706828576,0.0194764232771,35,163,0,106,4,2,7,317,2957
757,48001,0.434056964224,0.315786731504,0.160698159083,0.0576068079194,0.00406391108024,0.00274400833623,0.00493226814866,0.00324765543592,0.000677318513373,0.000642584230636,0.117280305662,0.0582841264328,0.00824939215005,0.00729419937478,0.0518061827023,0.0530913511636,0.0545154567558,0.051979854116,0.0602292462661,0.0760854463355,0.0838311913859,0.079923584578,0.0807572073637,0.0768496005557,0.0727856894755,0.063337964571,0.0551406738451,0.0465786731504,0.0362104897534,0.0254602292463,0.017245571379,0.0141715873567,42,191,0,99,5,0,4,341,3211
758,48001,0.434056964224,0.315786731504,0.160698159083,0.0576068079194,0.00406391108024,0.00274400833623,0.00493226814866,0.00324765543592,0.000677318513373,0.000642584230636,0.117280305662,0.0582841264328,0.00824939215005,0.00729419937478,0.0518061827023,0.0530913511636,0.0545154567558,0.051979854116,0.0602292462661,0.0760854463355,0.0838311913859,0.079923584578,0.0807572073637,0.0768496005557,0.0727856894755,0.063337964571,0.0551406738451,0.0465786731504,0.0362104897534,0.0254602292463,0.017245571379,0.0141715873567,9,54,0,23,2,0,1,89,1004
759,48005,0.400158631239,0.411330802787,0.0733216248371,0.0825109058977,0.00393178856722,0.00390912696165,0.00550677015467,0.00586935584386,0.000283270069684,0.000317262478047,0.1109738825,0.104934564614,0.00597133306895,0.00688912809473,0.0705682397598,0.0740354654127,0.0720299133194,0.0690612429891,0.0654353860971,0.0665344739675,0.0601778936038,0.060166562801,0.0610956886295,0.0624213925557,0.065333408872,0.065492040111,0.0552036711801,0.0493343153362,0.0365191773837,0.0275225199705,0.019556965611,0.0195116423999,33,123,0,53,1,0,5,215,2192
760,48113,0.339914270664,0.336606113062,0.106930603885,0.124529595028,0.00569401010815,0.00545002026721,0.030671442027,0.0312816124478,0.000517352455662,0.000494245873615,0.202438723498,0.192841267572,0.00869003303458,0.00922070114769,0.0767252098685,0.0764259992128,0.0726655008939,0.0667521740748,0.0721089847399,0.0820299328147,0.0784864013848,0.0718367970361,0.0685016164817,0.0646592660331,0.0646024786705,0.0590259596575,0.0473814172168,0.0356115509412,0.0236364668861,0.0160156028174,0.0114009442368,0.0121336970335,216,1052,0,687,21,8,31,2015,12957
761,48121,0.388460592458,0.396774581995,0.0465724329116,0.0514352841104,0.004388864122,0.0042979098451,0.0396637510056,0.0420823661435,0.000521385784487,0.000532915199869,0.096271899484,0.0956582783765,0.0124235855969,0.0128463308276,0.0654524911224,0.072767264659,0.0760224029351,0.0710365713056,0.0676059297064,0.0748041280431,0.0752281543199,0.0763119193658,0.0793710575805,0.0745222978893,0.0715336172132,0.0596224500776,0.0448122754967,0.0363599329757,0.0235814975942,0.0138942265812,0.00865987199787,0.00841391113639,158,718,1,503,14,6,25,1425,9636
762,48077,0.479922779923,0.474613899614,0.00569498069498,0.00328185328185,0.00666023166023,0.00772200772201,0.000579150579151,0.00173745173745,9.65250965251e-05,0.0,0.0312741312741,0.0293436293436,0.00859073359073,0.0111003861004,0.0496138996139,0.0603281853282,0.0641891891892,0.0622586872587,0.0483590733591,0.0452702702703,0.0471042471042,0.0550193050193,0.0545366795367,0.0618725868726,0.0796332046332,0.0837837837838,0.0843629343629,0.0659266409266,0.052027027027,0.0368725868726,0.0275096525097,0.021332046332,91,495,0,349,11,5,11,962,4849
763,48009,0.474813539874,0.478370625359,0.00722891566265,0.00470453241538,0.00676993689042,0.0057372346529,0.0013769363167,0.00321285140562,0.000458978772232,0.000229489386116,0.0467010900746,0.0362593230063,0.00883534136546,0.00826161790017,0.035685599541,0.0590935169248,0.0707974756168,0.0725186460126,0.0567986230637,0.0518646012622,0.0525530694205,0.0538152610442,0.0566838783706,0.0643717728055,0.0865174985657,0.0819277108434,0.0683878370625,0.0606999426277,0.0446356855995,0.0366035570855,0.0262765347103,0.0207687894435,25,115,1,50,5,1,3,200,1760
764,48049,0.457515305045,0.470920413764,0.0213478995145,0.017284146084,0.00390542537471,0.00435402153262,0.00298184504961,0.00321933713321,0.000343044120752,0.000422208148617,0.10792695799,0.106238125396,0.00886637112096,0.00883998311167,0.0550981633946,0.061721553726,0.0654950390543,0.07232953346,0.0620118218282,0.0583175005278,0.0585022165928,0.0556523115896,0.0575786362677,0.0578161283513,0.0668144395187,0.0688199282246,0.0630673421997,0.0622493139118,0.0503747097319,0.0351752163817,0.0238019843783,0.0251741608613,20,61,0,37,0,0,5,123,1135
765,48027,0.340325609585,0.333846856611,0.115044142103,0.113817060318,0.00612048092052,0.00551141842892,0.0134531156233,0.0190242460612,0.00396786299677,0.00411117181832,0.121908037535,0.118677617849,0.021556035242,0.0232220002926,0.0867973762543,0.0786646006312,0.0718066763997,0.0674357573423,0.0933000140323,0.0923864202949,0.0793005335268,0.0671282404961,0.0592701401142,0.0535467440534,0.05591731081,0.0516867149737,0.0414222206299,0.0355256597431,0.0245535780929,0.0173194682048,0.0121095954213,0.0118289489791,100,367,0,211,12,4,10,704,7479
766,48035,0.465429545582,0.483036163434,0.0124643675591,0.00944609021296,0.00503046224359,0.00374489967023,0.00195629087251,0.00318595942094,0.000111788049857,0.000111788049857,0.0926722933318,0.0833938851937,0.00804873958974,0.00743390531552,0.0553909787044,0.0584651500755,0.0623777318205,0.0623777318205,0.0493544240121,0.0445475378682,0.0491308479124,0.049410318037,0.0532111117322,0.0595271365491,0.0662344195406,0.0798725616232,0.0704264714102,0.0767983902521,0.0622100497457,0.0449946900676,0.0280029064893,0.0276675423397,27,99,0,62,0,0,3,191,1440
767,48309,0.393689120816,0.40694261838,0.0711561397153,0.0799605977099,0.00566204395309,0.00556028184035,0.00794558576307,0.00873525975797,0.000634995583524,0.000504740079212,0.129881019738,0.126425178389,0.00922371789914,0.00998489850247,0.0715265538057,0.0678509062934,0.0669879635773,0.0844422011552,0.10872671174,0.0645782367475,0.0624534438334,0.0567018492211,0.0540071884756,0.0540682457433,0.0603367918883,0.0596570209752,0.0528226774833,0.0436885102434,0.0313060963647,0.0236983608159,0.0180322463783,0.0191149952579,15,80,0,41,2,0,3,141,1492
768,48049,0.457515305045,0.470920413764,0.0213478995145,0.017284146084,0.00390542537471,0.00435402153262,0.00298184504961,0.00321933713321,0.000343044120752,0.000422208148617,0.10792695799,0.106238125396,0.00886637112096,0.00883998311167,0.0550981633946,0.061721553726,0.0654950390543,0.07232953346,0.0620118218282,0.0583175005278,0.0585022165928,0.0556523115896,0.0575786362677,0.0578161283513,0.0668144395187,0.0688199282246,0.0630673421997,0.0622493139118,0.0503747097319,0.0351752163817,0.0238019843783,0.0251741608613,13,38,0,13,0,0,0,64,804
769,48081,0.464793082149,0.487337862878,0.00555898702903,0.00525015441631,0.0114268066708,0.00926497838172,0.000617665225448,0.000926497838172,0.000308832612724,0.0,0.113032736257,0.105003088326,0.00555898702903,0.00895614576899,0.0509573810994,0.0531192093885,0.0552810376776,0.0605311920939,0.0410747374923,0.0453983940704,0.0475602223595,0.0435453983941,0.0481778875849,0.0565163681285,0.0821494749846,0.0787523162446,0.0741198270537,0.0762816553428,0.0645460160593,0.0608400247066,0.0327362569487,0.0284126003706,18,65,0,36,0,1,2,122,1416
770,48157,0.283968288769,0.284080007038,0.0982590104275,0.111239276792,0.00298567073554,0.0028516088129,0.0959143232596,0.0989125623004,0.000444080118757,0.0005139040368,0.119877891932,0.121254819596,0.0101412258566,0.0106900418525,0.0670812345427,0.0787851196852,0.0825877302618,0.0736558546657,0.0597287759728,0.056223615287,0.0684707305118,0.0741739481376,0.0787962915121,0.0725302931068,0.0688575550178,0.0664947136312,0.0535912535767,0.0403358809754,0.0246687902448,0.0152146317417,0.00933126840733,0.00947231272178,436,1782,0,1029,47,8,49,3351,26995
772,48201,0.35452557807,0.347267579662,0.0919071014987,0.103687548865,0.00585430499768,0.00525250174746,0.0355026456426,0.0365652217219,0.000655571098283,0.00064080697607,0.214348831695,0.205427996478,0.0090008259094,0.00914031381032,0.076694105898,0.0769968805834,0.0733970790837,0.0679610174287,0.0720588326031,0.0814869366165,0.0805686963589,0.0734477618913,0.0696060050753,0.0640443382015,0.0622805764971,0.0589991952452,0.0479908894348,0.0355132229241,0.0232442373648,0.0150805592209,0.0103194603471,0.0103102052257,7,20,0,9,1,0,1,38,203
773,48185,0.433956091887,0.373255306775,0.0958490840361,0.0673160802559,0.005633905205,0.00363477755161,0.0020354754289,0.00192643210236,0.000617912183774,0.000363477755161,0.131615295144,0.102391683629,0.00690607734807,0.00850537947078,0.0568479209072,0.0626635649898,0.0657167781332,0.0595376562954,0.0623000872347,0.0640447804594,0.0602646118058,0.0595376562954,0.0635722593777,0.064226519337,0.0725138121547,0.0748764175632,0.0690607734807,0.057465833091,0.0445987205583,0.0275152660657,0.0173742366967,0.0178831055539,252,1044,0,683,18,11,29,2037,12394
774,48015,0.434089909684,0.441294861821,0.0470858843825,0.0485065791699,0.00416060616311,0.00429591042858,0.00246930284477,0.00334878057031,0.0001014781991,0.0001014781991,0.133545310016,0.128911138924,0.00791529952982,0.00662990900788,0.0598383114028,0.0695802185164,0.0671785678044,0.0669756114061,0.0589588336772,0.0510435341474,0.054967357846,0.0548658796469,0.0583161384163,0.0614957886547,0.0706626526401,0.076920474918,0.0692081317864,0.0592970943409,0.0495890132936,0.0298684166018,0.0201941616209,0.0210398132801,230,1059,0,617,21,11,36,1974,11065
775,48039,0.389954722909,0.380278477211,0.0712738802005,0.066053154381,0.00428515327219,0.00396752061725,0.031486058814,0.0331059853542,0.000436023008154,0.000424472729793,0.152960336344,0.143916468387,0.00946545311742,0.00926909838527,0.0705664256509,0.0765639076902,0.0762636004528,0.0675893414031,0.0612540137217,0.0657730601307,0.0736763380997,0.0722181154566,0.0732287648132,0.0682448197002,0.0675344775809,0.0642310979695,0.0517105962254,0.040411536418,0.0282606435815,0.0183014160641,0.0128265841207,0.0113452609208,196,795,0,491,19,11,39,1551,11072
776,48071,0.440161593289,0.431695957595,0.0449527828526,0.0439749890641,0.00586676273062,0.00496616318864,0.00586676273062,0.00820832153977,0.000385971232277,0.000514628309703,0.113964439184,0.105009906595,0.00612407688547,0.0072819905823,0.0663613205362,0.0774258291949,0.0821346782286,0.0757532871883,0.062424413967,0.0612407688547,0.0709157810771,0.0700409129506,0.0695520160564,0.0696549417183,0.0663870519517,0.0626559967064,0.0560944857577,0.0432030465996,0.0282788256182,0.0173687054525,0.010344029025,0.0101639091166,25,117,0,74,2,0,4,222,2312
777,48245,0.308916746622,0.284749201755,0.168185821917,0.171657989525,0.00552872894286,0.00416424178555,0.0211239913805,0.0190320398886,0.000464004278277,0.000408952923227,0.109626909102,0.0856481117385,0.00803356559762,0.00773471538449,0.0684956824009,0.0672137722761,0.0632461424729,0.0644376110858,0.0746024505717,0.0745395347374,0.07262060179,0.0654599933938,0.0600099092439,0.0608474762886,0.0679373043711,0.0681339163534,0.0571747644588,0.0437265048681,0.030482721739,0.0231333658398,0.0184618651399,0.0194763829687,17,54,0,38,1,1,1,112,1147
778,48015,0.434089909684,0.441294861821,0.0470858843825,0.0485065791699,0.00416060616311,0.00429591042858,0.00246930284477,0.00334878057031,0.0001014781991,0.0001014781991,0.133545310016,0.128911138924,0.00791529952982,0.00662990900788,0.0598383114028,0.0695802185164,0.0671785678044,0.0669756114061,0.0589588336772,0.0510435341474,0.054967357846,0.0548658796469,0.0583161384163,0.0614957886547,0.0706626526401,0.076920474918,0.0692081317864,0.0592970943409,0.0495890132936,0.0298684166018,0.0201941616209,0.0210398132801,29,149,0,78,3,2,5,266,2479
779,48057,0.458141128111,0.442977848824,0.0166248001827,0.0147522265357,0.00383649234985,0.00351678465403,0.0262160310573,0.0217857958438,0.000319707695821,0.000228362639872,0.247179721398,0.237177437771,0.00593742863668,0.00566339346883,0.0676410139301,0.0675496688742,0.0707010733044,0.0686458095456,0.0655400776433,0.0605617720941,0.0636675039963,0.0576387303037,0.0545329984015,0.0596026490066,0.0704270381366,0.0682347567938,0.0613838775976,0.0528431148664,0.0422470883763,0.0291847453757,0.0205526375885,0.0190454441653,20,68,0,30,2,0,5,125,1421
780,48013,0.474780633839,0.479756374523,0.00745328791163,0.00689583978528,0.00681325487767,0.00594611334779,0.00317951894291,0.00315887271601,0.000454216991845,0.000681325487767,0.318406111283,0.316486012181,0.00534737276763,0.00553318880975,0.0726334262414,0.0759368225457,0.0797357282957,0.075234850831,0.0639620109425,0.0663156808093,0.0642304118922,0.0610302467224,0.0605966759575,0.058593991948,0.0642510581191,0.0616289873026,0.0542995767523,0.0481470011355,0.0355115102715,0.0245896562403,0.0169505522866,0.0163518117064,59,286,0,137,7,4,13,506,5254
781,48013,0.474780633839,0.479756374523,0.00745328791163,0.00689583978528,0.00681325487767,0.00594611334779,0.00317951894291,0.00315887271601,0.000454216991845,0.000681325487767,0.318406111283,0.316486012181,0.00534737276763,0.00553318880975,0.0726334262414,0.0759368225457,0.0797357282957,0.075234850831,0.0639620109425,0.0663156808093,0.0642304118922,0.0610302467224,0.0605966759575,0.058593991948,0.0642510581191,0.0616289873026,0.0542995767523,0.0481470011355,0.0355115102715,0.0245896562403,0.0169505522866,0.0163518117064,58,279,0,160,3,5,5,510,4446
782,48013,0.474780633839,0.479756374523,0.00745328791163,0.00689583978528,0.00681325487767,0.00594611334779,0.00317951894291,0.00315887271601,0.000454216991845,0.000681325487767,0.318406111283,0.316486012181,0.00534737276763,0.00553318880975,0.0726334262414,0.0759368225457,0.0797357282957,0.075234850831,0.0639620109425,0.0663156808093,0.0642304118922,0.0610302467224,0.0605966759575,0.058593991948,0.0642510581191,0.0616289873026,0.0542995767523,0.0481470011355,0.0355115102715,0.0245896562403,0.0169505522866,0.0163518117064,223,1007,0,559,16,10,35,1850,18095
783,48007,0.458737672584,0.468205128205,0.0113609467456,0.00895463510848,0.00611439842209,0.00631163708087,0.0094674556213,0.0107692307692,0.000552268244576,0.000315581854043,0.138540433925,0.130887573964,0.010808678501,0.00840236686391,0.0465877712032,0.0530177514793,0.0534911242604,0.0531360946746,0.0541222879684,0.0502958579882,0.0503353057199,0.0468244575937,0.0513214990138,0.0517948717949,0.0672189349112,0.0753057199211,0.0754635108481,0.0841814595661,0.0772386587771,0.050966469428,0.0338067061144,0.0248915187377,26,112,0,54,1,2,5,200,2185
784,48355,0.448833103985,0.461309647916,0.0231822414967,0.0215281542332,0.004384026243,0.00410602838358,0.00923786886841,0.0116647901811,0.000711674520106,0.000611595290716,0.307493432301,0.32022851424,0.00710284530809,0.00732802357422,0.0683179739516,0.0692937464382,0.0708282946221,0.0700693604659,0.0751428214003,0.0750066024492,0.0717873872371,0.0637643690144,0.0601392769276,0.0572842389114,0.0650598390392,0.0645705628067,0.0564697051833,0.0453442308494,0.031516617322,0.0217978121568,0.0164296734915,0.0171774877333,33,180,0,89,1,3,8,314,2906
785,48061,0.468551909721,0.502975203479,0.00496498924568,0.00422592596102,0.00306995518244,0.00293493400544,0.0040127346289,0.00383981277063,0.000326893375908,0.000326893375908,0.426584011598,0.461774794152,0.00238063654194,0.00239011171226,0.0872213115531,0.0839002643573,0.0885146723012,0.084627483679,0.0753773486578,0.0609679833995,0.0589568784999,0.0615980822255,0.0629577691659,0.0571755464804,0.0536957901818,0.0510072106046,0.0459332569003,0.0407906082112,0.0307824595647,0.0236926633756,0.0170932072504,0.0157074635917,118,544,0,279,11,8,18,978,10938
786,48021,0.441330237063,0.430091770462,0.0421846088889,0.0374532765408,0.00940057372062,0.00810908142611,0.0046195685919,0.00506662361692,0.000906528245185,0.000745091708371,0.187154618948,0.1709240379,0.00953717386715,0.0105554658686,0.0627615582351,0.0716157313696,0.0745340072274,0.0701007115626,0.0576825164231,0.0574838253008,0.059545245694,0.0625131943323,0.0626746308691,0.0650589243359,0.0752418443503,0.0746581891788,0.0653445428241,0.0551367864195,0.0348206191712,0.0220298781775,0.0147279794355,0.0140698150931,138,786,0,585,27,1,31,1568,9503
787,48209,0.450515818608,0.455994947083,0.0221886730444,0.0200268051084,0.00624425513123,0.00588993473316,0.00763072625411,0.00869368744833,0.00125295908883,0.000672695248512,0.188169806767,0.187615218318,0.0104088035781,0.0104806946734,0.0589609682704,0.0662014285788,0.0677522222051,0.0855093227345,0.129491267799,0.0721683894854,0.0694313927873,0.0660627814665,0.0630998413261,0.0568042354125,0.0573074730794,0.0542983172349,0.0494918840089,0.0404592813972,0.0261529534402,0.0161652262772,0.0102855617005,0.0103574527958,118,817,0,569,12,4,18,1538,8527
788,48019,0.473694108797,0.48417885185,0.00493676242419,0.00399642672434,0.00644129954394,0.0048427288542,0.00220978889464,0.00390239315436,0.000235083924961,0.000141050354977,0.0898960929052,0.0905543278951,0.00658234989891,0.00883915557854,0.0405754854483,0.0470167849922,0.0494146410268,0.054445437021,0.0446659457426,0.042221072923,0.042503173633,0.0417038882881,0.0488504396069,0.0582537966054,0.0865579011707,0.0965254595891,0.0933283182096,0.0930932342846,0.0670459353989,0.042221072923,0.0266115003056,0.0249659128309,15,74,0,38,3,0,2,132,1650
789,48015,0.434089909684,0.441294861821,0.0470858843825,0.0485065791699,0.00416060616311,0.00429591042858,0.00246930284477,0.00334878057031,0.0001014781991,0.0001014781991,0.133545310016,0.128911138924,0.00791529952982,0.00662990900788,0.0598383114028,0.0695802185164,0.0671785678044,0.0669756114061,0.0589588336772,0.0510435341474,0.054967357846,0.0548658796469,0.0583161384163,0.0614957886547,0.0706626526401,0.076920474918,0.0692081317864,0.0592970943409,0.0495890132936,0.0298684166018,0.0201941616209,0.0210398132801,4,38,0,23,2,0,6,73,573
790,48011,0.476630713919,0.480739599384,0.00924499229584,0.00770416024653,0.00462249614792,0.00821777092964,0.000513610683102,0.0010272213662,0.0,0.0,0.0508474576271,0.0441705187468,0.00359527478172,0.00770416024653,0.0611196712892,0.0626605033385,0.0708782742681,0.060092449923,0.0564971751412,0.0364663585003,0.060092449923,0.0626605033385,0.0462249614792,0.0534155110426,0.0575243965074,0.0847457627119,0.0713918849512,0.0683102208526,0.0487930148947,0.0467385721623,0.0292758089368,0.0231124807396,29,111,0,66,3,0,2,211,1680
